==== 钢铁前线 性能日志 =====
版本: 0.1.0 | 启动: 2026-08-18 20:40:15 | GPU: NVIDIA GeForce RTX 5060 Laptop GPU | CPU: AMD 32线程 | 窗口: 2560x1600
----------------------------------
时间(s)	fps	frame_us	cull	terrain	wait	acquire	record	submit	present	near
484.4	609.9	267	0	0	1923	1	54	40	186	65536
485.4	689.1	267	0	0	1923	1	54	40	186	65536
486.4	728.9	267	0	0	1923	1	54	40	186	65536
487.4	812.6	267	0	0	1923	1	54	40	186	65536
488.4	583.7	267	0	0	1923	1	54	40	186	65536
489.4	811.0	267	0	0	1923	1	54	40	186	65536
490.4	1056.4	267	0	0	1923	1	54	40	186	65536
491.4	1035.5	267	0	0	1923	1	54	40	186	65536
492.4	1213.4	267	0	0	1923	1	54	40	186	65536
493.4	1114.3	267	0	0	1923	1	54	40	186	65536
494.4	1153.0	267	0	0	1923	1	54	40	186	65536
495.4	704.6	267	0	0	1923	1	54	40	186	65536
496.4	680.3	267	0	0	1923	1	54	40	186	65536
497.4	655.8	267	0	0	1923	1	54	40	186	65536
498.4	1057.1	267	0	0	1923	1	54	40	186	65536
499.4	609.3	267	0	0	1923	1	54	40	186	65536
500.4	1014.4	267	0	0	1923	1	54	40	186	65536
501.4	569.3	267	0	0	1923	1	54	40	186	65536
502.4	782.7	267	0	0	1923	1	54	40	186	65536
503.4	1076.5	267	0	0	1923	1	54	40	186	65536
504.4	816.3	267	0	0	1923	1	54	40	186	65536
505.4	1112.5	267	0	0	1923	1	54	40	186	65536
506.4	996.4	267	0	0	1923	1	54	40	186	65536
507.4	847.7	267	0	0	1923	1	54	40	186	65536
508.4	743.8	267	0	0	1923	1	54	40	186	65536
509.4	1009.9	267	0	0	1923	1	54	40	186	65536
510.4	794.7	267	0	0	1923	1	54	40	186	65536
511.4	798.2	267	0	0	1923	1	54	40	186	65536
512.4	761.2	267	0	0	1923	1	54	40	186	65536
513.4	820.7	267	0	0	1923	1	54	40	186	65536
514.4	763.6	267	0	0	1923	1	54	40	186	65536
515.4	814.7	267	0	0	1923	1	54	40	186	65536
516.4	840.8	267	0	0	1923	1	54	40	186	65536
517.4	721.9	267	0	0	1923	1	54	40	186	65536
518.4	688.4	267	0	0	1923	1	54	40	186	65536
519.4	968.0	267	0	0	1923	1	54	40	186	65536
520.4	703.2	267	0	0	1923	1	54	40	186	65536
521.4	839.6	267	0	0	1923	1	54	40	186	65536
522.4	823.1	267	0	0	1923	1	54	40	186	65536
523.4	849.1	267	0	0	1923	1	54	40	186	65536
524.4	765.1	267	0	0	1923	1	54	40	186	65536
525.4	991.8	267	0	0	1923	1	54	40	186	65536
526.4	834.8	267	0	0	1923	1	54	40	186	65536
527.4	1048.2	267	0	0	1923	1	54	40	186	65536
528.4	1022.2	267	0	0	1923	1	54	40	186	65536
529.4	875.5	267	0	0	1923	1	54	40	186	65536
530.4	1098.1	267	0	0	1923	1	54	40	186	65536
531.4	1020.8	267	0	0	1923	1	54	40	186	65536
532.4	1085.8	267	0	0	1923	1	54	40	186	65536
533.4	818.8	267	0	0	1923	1	54	40	186	65536
534.4	863.0	267	0	0	1923	1	54	40	186	65536
535.4	1151.0	267	0	0	1923	1	54	40	186	65536
536.4	777.8	267	0	0	1923	1	54	40	186	65536
537.4	1003.4	267	0	0	1923	1	54	40	186	65536
538.4	693.6	267	0	0	1923	1	54	40	186	65536
539.4	1012.0	267	0	0	1923	1	54	40	186	65536
540.4	1218.2	267	0	0	1923	1	54	40	186	65536
541.4	693.9	267	0	0	1923	1	54	40	186	65536
542.4	865.1	267	0	0	1923	1	54	40	186	65536
543.4	831.5	267	0	0	1923	1	54	40	186	65536
544.4	634.0	267	0	0	1923	1	54	40	186	65536
545.4	1080.0	267	0	0	1923	1	54	40	186	65536
546.4	956.3	267	0	0	1923	1	54	40	186	65536
547.4	1045.4	267	0	0	1923	1	54	40	186	65536
548.4	903.8	267	0	0	1923	1	54	40	186	65536
549.4	723.5	267	0	0	1923	1	54	40	186	65536
550.4	1067.0	267	0	0	1923	1	54	40	186	65536
551.4	1119.6	267	0	0	1923	1	54	40	186	65536
552.4	718.8	267	0	0	1923	1	54	40	186	65536
553.4	875.2	267	0	0	1923	1	54	40	186	65536
554.4	960.2	267	0	0	1923	1	54	40	186	65536
555.4	977.7	267	0	0	1923	1	54	40	186	65536
556.4	1038.6	267	0	0	1923	1	54	40	186	65536
557.5	816.6	267	0	0	1923	1	54	40	186	65536
558.5	727.4	267	0	0	1923	1	54	40	186	65536
559.5	748.7	267	0	0	1923	1	54	40	186	65536
560.5	1150.2	267	0	0	1923	1	54	40	186	65536
561.5	688.1	267	0	0	1923	1	54	40	186	65536
562.5	975.0	267	0	0	1923	1	54	40	186	65536
563.5	850.6	267	0	0	1923	1	54	40	186	65536
564.5	819.5	267	0	0	1923	1	54	40	186	65536
565.5	956.5	267	0	0	1923	1	54	40	186	65536
566.5	715.7	267	0	0	1923	1	54	40	186	65536
567.5	781.5	267	0	0	1923	1	54	40	186	65536
568.5	906.6	267	0	0	1923	1	54	40	186	65536
569.5	776.0	267	0	0	1923	1	54	40	186	65536
570.5	703.0	267	0	0	1923	1	54	40	186	65536
571.5	714.4	267	0	0	1923	1	54	40	186	65536
572.5	909.7	267	0	0	1923	1	54	40	186	65536
573.5	578.1	267	0	0	1923	1	54	40	186	65536
574.5	1103.8	267	0	0	1923	1	54	40	186	65536
575.5	1204.5	267	0	0	1923	1	54	40	186	65536
576.5	697.4	267	0	0	1923	1	54	40	186	65536
577.5	980.3	267	0	0	1923	1	54	40	186	65536
578.5	1001.4	267	0	0	1923	1	54	40	186	65536
579.5	671.5	267	0	0	1923	1	54	40	186	65536
580.5	1074.8	267	0	0	1923	1	54	40	186	65536
581.5	1190.2	267	0	0	1923	1	54	40	186	65536
582.5	1105.8	267	0	0	1923	1	54	40	186	65536
583.5	648.3	267	0	0	1923	1	54	40	186	65536
584.5	834.9	267	0	0	1923	1	54	40	186	65536
585.5	1043.3	267	0	0	1923	1	54	40	186	65536
586.5	964.4	267	0	0	1923	1	54	40	186	65536
587.5	768.2	267	0	0	1923	1	54	40	186	65536
588.5	807.7	267	0	0	1923	1	54	40	186	65536
589.5	588.7	267	0	0	1923	1	54	40	186	65536
590.5	1052.9	267	0	0	1923	1	54	40	186	65536
591.5	1112.6	267	0	0	1923	1	54	40	186	65536
592.5	896.1	267	0	0	1923	1	54	40	186	65536
593.5	1094.6	267	0	0	1923	1	54	40	186	65536
594.5	1069.7	267	0	0	1923	1	54	40	186	65536
595.5	1006.1	267	0	0	1923	1	54	40	186	65536
596.5	995.9	267	0	0	1923	1	54	40	186	65536
597.5	1129.2	267	0	0	1923	1	54	40	186	65536
598.5	1083.5	267	0	0	1923	1	54	40	186	65536
599.5	1020.3	267	0	0	1923	1	54	40	186	65536
600.5	1143.9	267	0	0	1923	1	54	40	186	65536
601.5	1022.0	267	0	0	1923	1	54	40	186	65536
602.5	883.8	267	0	0	1923	1	54	40	186	65536
603.5	752.7	267	0	0	1923	1	54	40	186	65536
604.5	597.0	267	0	0	1923	1	54	40	186	65536
605.5	654.6	267	0	0	1923	1	54	40	186	65536
606.5	764.9	267	0	0	1923	1	54	40	186	65536
607.5	741.6	267	0	0	1923	1	54	40	186	65536
608.5	704.3	267	0	0	1923	1	54	40	186	65536
609.5	876.3	267	0	0	1923	1	54	40	186	65536
610.5	877.3	267	0	0	1923	1	54	40	186	65536
611.5	846.2	267	0	0	1923	1	54	40	186	65536
612.5	869.0	267	0	0	1923	1	54	40	186	65536
613.5	752.3	267	0	0	1923	1	54	40	186	65536
614.5	588.0	267	0	0	1923	1	54	40	186	65536
615.5	682.4	267	0	0	1923	1	54	40	186	65536
616.5	572.9	267	0	0	1923	1	54	40	186	65536
617.5	638.6	267	0	0	1923	1	54	40	186	65536
618.5	804.2	267	0	0	1923	1	54	40	186	65536
619.5	843.3	267	0	0	1923	1	54	40	186	65536
620.5	774.7	267	0	0	1923	1	54	40	186	65536
621.5	1012.0	267	0	0	1923	1	54	40	186	65536
622.5	999.3	267	0	0	1923	1	54	40	186	65536
623.5	937.5	267	0	0	1923	1	54	40	186	65536
624.5	714.6	267	0	0	1923	1	54	40	186	65536
625.5	809.3	267	0	0	1923	1	54	40	186	65536
626.5	773.5	267	0	0	1923	1	54	40	186	65536
627.5	994.1	267	0	0	1923	1	54	40	186	65536
628.5	949.5	267	0	0	1923	1	54	40	186	65536
629.5	857.1	267	0	0	1923	1	54	40	186	65536
630.5	773.1	267	0	0	1923	1	54	40	186	65536
631.5	632.2	267	0	0	1923	1	54	40	186	65536
632.5	881.0	267	0	0	1923	1	54	40	186	65536
633.5	636.7	267	0	0	1923	1	54	40	186	65536
