==== 钢铁前线 性能日志 =====
版本: 0.1.0 | 启动: 2026-08-17 20:14:28 | GPU: NVIDIA GeForce RTX 5060 Laptop GPU | CPU: AMD 32线程 | 窗口: 2560x1600
----------------------------------
时间(s)	fps	frame_us	cull	terrain	wait	acquire	record	submit	present	near
474.8	415.5	2496	1	0	1965	2	64	54	402	65536
475.8	228.5	2624	2	0	18	4	161	162	2266	65536
476.8	360.9	2266	1	0	1870	1	45	41	303	65536
477.8	417.8	4131	1	0	3699	1	56	50	318	65536
478.8	358.6	2612	1	0	1931	1	58	76	538	65536
479.8	386.8	2331	1	0	1796	1	105	43	380	65536
480.8	374.4	2304	0	0	1942	1	52	62	242	65536
481.8	394.6	2157	0	0	1864	1	40	62	186	65536
482.8	375.3	2055	0	0	1785	23	38	35	169	65536
483.8	408.3	2698	1	0	2239	1	117	101	231	65536
484.8	379.6	2202	0	0	1848	1	53	55	239	65536
485.8	431.2	2323	0	0	2068	0	32	69	149	65536
486.8	365.6	2571	0	0	2249	1	45	57	215	65536
487.8	399.9	2248	1	0	1930	1	40	44	227	65536
488.8	363.7	2281	0	0	1930	1	51	57	237	65536
489.8	381.7	2197	0	0	1912	1	42	49	188	65536
490.8	412.8	2256	0	0	1968	1	35	72	176	65536
491.8	427.4	2664	0	0	2322	1	39	55	241	65536
492.8	369.1	2298	0	0	1903	1	51	56	282	65536
493.8	454.2	2548	1	0	2045	2	86	70	336	65536
494.8	410.3	2519	1	0	2201	0	107	33	172	65536
495.8	411.8	2672	0	0	2285	1	54	52	276	65536
496.8	407.6	3256	1	0	2014	1	63	66	1104	65536
497.8	411.0	2356	1	0	1871	2	73	76	326	65536
498.8	420.1	2629	1	0	2120	1	65	74	361	65536
499.8	395.4	2511	1	0	1914	1	67	55	467	65536
500.8	389.6	2333	1	0	1861	1	67	66	330	65536
501.8	410.0	2680	1	0	2229	1	58	59	326	65536
502.8	409.5	2537	1	0	2005	2	84	76	362	65536
503.8	281.1	2890	3	0	1848	3	192	132	700	65536
504.8	368.7	2520	0	0	1978	1	38	45	452	65536
505.8	319.1	1857	1	0	1578	1	40	48	185	65536
506.8	412.1	2465	1	0	2192	1	42	51	174	65536
507.8	381.2	2382	0	0	2025	1	53	56	242	65536
508.8	367.6	2235	0	0	1942	1	39	57	193	65536
509.8	370.2	2576	1	0	2001	1	63	74	430	65536
510.8	370.2	2185	1	0	1766	1	71	87	251	65536
511.8	349.5	2281	0	0	1907	1	49	61	258	65536
512.8	377.6	2216	0	0	1731	1	38	62	379	65536
513.8	353.4	2050	1	0	1579	1	63	60	338	65536
514.8	431.2	2739	0	0	2360	1	58	56	257	65536
515.8	402.4	2481	0	0	2097	1	57	53	267	65536
516.8	393.8	2441	0	0	2115	1	45	64	211	65536
517.8	332.3	1995	1	0	1656	1	56	44	231	65536
518.8	344.7	2426	2	0	1926	1	67	58	366	65536
519.8	391.6	2636	0	0	2255	1	47	55	272	65536
520.8	369.0	2156	0	0	1793	1	53	64	240	65536
521.8	446.2	2693	0	0	2154	1	39	72	423	65536
522.8	389.4	2514	1	0	2118	2	88	56	243	65536
523.8	365.4	2203	1	0	1804	1	75	65	251	65536
524.8	440.5	2186	0	0	1905	1	37	47	191	65536
525.8	448.1	2668	1	0	2195	1	69	71	324	65536
526.8	365.5	2101	1	0	1695	1	66	65	267	65536
527.8	391.8	2738	2	0	1999	4	103	83	535	65536
528.8	460.5	2336	0	0	1659	1	30	43	598	65536
529.8	369.6	2295	1	0	1764	2	50	62	410	65536
530.9	294.4	2920	1	0	2312	1	49	83	469	65536
531.9	370.6	2116	1	0	1729	1	47	42	290	65536
532.9	302.1	2170	0	0	1814	1	36	29	284	65536
533.9	424.4	2372	0	0	2147	0	27	26	166	65536
534.9	311.9	2079	0	0	1772	1	40	34	227	65536
535.9	351.7	2692	1	0	2297	1	48	43	296	65536
536.9	361.3	2622	0	0	2354	1	38	30	194	65536
537.9	392.2	2417	1	0	2074	1	41	40	256	65536
538.9	352.1	2210	0	0	1922	1	35	31	217	65536
539.9	414.2	2536	1	0	2116	1	52	44	315	65536
540.9	420.1	2575	1	0	2230	1	54	43	239	65536
541.9	384.7	2426	1	0	2010	1	52	63	291	65536
542.9	409.4	1954	1	0	1610	1	40	34	262	65536
543.9	569.3	2320	2	0	1838	1	61	45	366	65536
544.9	340.9	2209	0	0	1818	1	60	51	272	65536
545.9	431.4	2241	1	0	1852	1	54	43	283	65536
546.9	409.2	2561	1	0	2201	1	37	42	276	65536
547.9	403.6	2451	2	0	1954	2	67	53	366	65536
548.9	343.4	2024	1	0	1685	1	37	38	258	65536
549.9	367.0	2288	0	0	1924	1	44	37	277	65536
550.9	416.9	2740	1	0	2365	2	56	46	264	65536
551.9	388.2	2581	0	0	2261	1	43	37	233	65536
552.9	375.5	2374	0	0	2069	1	40	31	228	65536
553.9	360.7	2279	0	0	1914	0	32	36	292	65536
554.9	358.3	1984	0	0	1740	1	30	39	167	65536
555.9	508.1	2430	0	0	2109	1	42	35	238	65536
556.9	386.1	2146	1	0	1732	1	74	43	289	65536
557.9	428.6	2695	0	0	2361	1	43	37	246	65536
558.9	393.6	2668	0	0	2314	1	43	43	261	65536
559.9	373.4	2399	0	0	2046	1	48	36	262	65536
560.9	379.4	2418	1	0	2068	1	69	32	242	65536
561.9	341.5	2586	1	0	1918	2	57	322	279	65536
562.9	401.4	2485	0	0	2178	1	40	33	228	65536
563.9	374.1	2325	0	0	1968	1	40	31	279	65536
564.9	431.2	2729	0	0	2393	1	44	40	244	65536
565.9	384.7	2479	0	0	2117	0	27	77	254	65536
566.9	376.5	2469	0	0	2102	1	51	54	255	65536
567.9	409.5	2825	0	0	2465	5	44	45	260	65536
568.9	365.5	2120	0	0	1900	0	21	29	165	65536
569.9	369.9	2621	1	0	2099	1	53	53	406	65536
570.9	419.5	2756	0	0	2432	1	40	34	243	65536
571.9	399.3	2505	0	0	2158	1	44	40	255	65536
572.9	401.2	2439	0	0	2123	1	41	39	229	65536
573.9	353.1	2302	0	0	1975	1	40	34	247	65536
574.9	351.2	2092	0	0	1884	0	24	34	146	65536
575.9	367.9	2163	0	0	1912	0	28	45	173	65536
576.9	411.3	2163	0	0	1828	1	46	37	246	65536
577.9	435.0	2782	0	0	2439	1	44	42	249	65536
578.9	402.3	2136	0	0	1915	0	24	39	153	65536
579.9	410.8	2234	0	0	1908	1	40	31	248	65536
580.9	405.9	2529	0	0	2208	1	39	35	241	65536
581.9	356.8	2077	0	0	1855	0	21	18	178	65536
582.9	348.7	2305	0	0	1895	1	43	37	323	65536
583.9	400.5	2558	0	0	2220	1	44	42	246	65536
584.9	423.5	2345	0	0	2098	0	26	46	169	65536
585.9	375.4	2338	2	0	1948	6	57	41	275	65536
586.9	353.6	2115	0	0	1917	0	23	21	150	65536
587.9	359.5	2291	0	0	1884	1	44	37	320	65536
588.9	410.1	2591	0	0	2281	1	40	37	227	65536
589.9	453.9	2736	0	0	2413	1	43	37	236	65536
590.9	340.6	2096	1	0	1737	1	44	36	271	65536
591.9	412.0	2518	0	0	2193	1	42	36	239	65536
592.9	375.6	2111	0	0	1884	0	23	38	160	65536
593.9	387.6	2314	0	0	2000	1	40	31	236	65536
594.9	370.8	2313	0	0	1871	1	41	33	362	65536
595.9	398.8	2480	0	0	2147	1	43	40	245	65536
596.9	374.1	2224	0	0	1911	1	39	35	232	65536
597.9	358.9	2404	0	0	2032	1	67	33	267	65536
598.9	427.1	2733	0	0	2386	1	49	42	249	65536
599.9	446.4	2664	0	0	2352	1	41	33	231	65536
601.0	407.8	2448	0	0	2143	1	40	32	227	65536
602.0	523.7	2363	0	0	1957	0	24	30	346	65536
603.0	380.4	2542	0	0	2212	1	43	36	245	65536
604.0	418.9	2640	0	0	2324	1	40	39	230	65536
605.0	379.3	2229	1	0	1885	1	45	44	246	65536
606.0	358.1	2403	0	0	1965	1	44	39	348	65536
607.0	359.4	2445	0	0	1978	1	44	38	377	65536
608.0	437.5	2443	0	0	2107	1	44	37	247	65536
609.0	392.2	2071	0	0	1895	0	22	17	133	65536
610.0	453.7	2749	0	0	2436	1	40	37	231	65536
611.0	372.6	2074	0	0	1887	0	21	18	144	65536
612.0	243.3	2693	1	0	2208	2	60	53	363	65536
613.0	224.2	3387	4	0	15	4	206	148	2999	65536
614.0	269.0	2513	3	0	20	5	150	223	2098	65536
615.0	195.6	3149	1	0	23	6	166	198	2743	65536
616.0	324.4	2474	1	0	2053	2	45	51	316	65536
617.0	391.4	2142	0	0	1826	1	37	29	243	65536
618.0	374.3	2201	1	0	1832	1	39	47	275	65536
619.0	207.6	3559	2	0	21	6	172	492	2855	65536
620.0	184.9	3228	6	0	18	5	204	281	2699	65536
621.0	309.0	3131	3	0	18	6	208	161	2723	65536
622.0	395.4	1751	1	0	1323	1	41	43	337	65536
623.0	346.1	2043	0	0	1726	1	34	55	222	65536
624.0	407.0	2984	3	0	2250	2	80	65	577	65536
625.0	277.0	2373	1	0	1530	2	80	83	670	65536
626.0	366.4	2186	2	0	1804	1	67	59	247	65536
627.0	377.0	2517	0	0	2117	1	69	60	263	65536
628.0	398.2	2406	1	0	1911	1	66	70	350	65536
629.0	353.9	2419	1	0	1964	1	66	57	324	65536
630.0	344.6	2251	1	0	12	4	173	181	1871	65536
631.0	372.5	2527	0	0	2122	2	63	53	281	65536
632.0	358.8	2408	1	0	1961	1	68	70	300	65536
633.0	356.8	2320	0	0	1988	1	44	47	235	65536
634.0	402.3	2284	2	0	1684	1	83	66	441	65536
635.0	363.1	2233	0	0	1951	1	53	51	172	65536
636.0	367.5	2141	1	0	1827	1	47	52	208	65536
637.0	370.4	2590	1	0	2073	2	86	74	346	65536
638.0	360.2	2829	1	0	2201	1	66	65	488	65536
639.0	375.4	2423	1	0	1972	2	69	69	304	65536
640.0	377.6	2031	0	0	1631	1	58	57	279	65536
641.0	400.3	2597	1	0	2120	1	63	71	334	65536
642.0	358.7	2301	0	0	1974	1	47	57	217	65536
643.0	389.0	2312	0	0	2020	1	43	57	187	65536
644.0	408.5	2617	1	0	2233	1	61	54	262	65536
645.0	375.9	2376	0	0	1978	1	62	54	275	65536
646.0	376.6	2421	0	0	2070	1	57	53	234	65536
647.0	389.4	2288	0	0	1936	1	56	48	241	65536
648.0	379.2	2790	1	0	2131	1	79	67	505	65536
649.0	418.9	2539	1	0	2122	1	62	53	295	65536
650.0	363.6	1655	2	0	1095	3	116	84	349	65536
651.0	340.2	2247	1	0	1722	2	110	73	335	65536
652.0	383.5	2395	1	0	1921	1	67	63	335	65536
653.0	371.1	2457	1	0	1823	2	92	80	453	65536
654.0	385.7	2394	1	0	2014	1	66	54	253	65536
655.0	408.2	2239	3	0	1656	2	105	69	395	65536
656.0	391.9	2727	2	0	2239	2	77	69	332	65536
657.0	334.0	2417	1	0	1822	4	112	76	393	65536
658.0	377.9	2638	2	0	1950	2	98	79	502	65536
659.0	359.5	2114	1	0	1667	1	64	55	319	65536
660.0	424.0	2554	3	0	1753	3	133	84	569	65536
661.0	353.2	2587	1	0	1925	3	109	77	464	65536
662.0	374.7	2546	2	0	2038	1	56	49	395	65536
663.0	397.3	2548	4	1	2009	2	63	64	399	65536
664.0	409.5	2628	1	0	2228	1	48	46	300	65536
665.0	363.6	2628	2	0	1324	3	137	116	1036	65536
666.1	430.6	2212	1	0	1760	1	49	116	279	65536
667.1	419.6	2256	1	0	1753	1	55	52	389	65536
668.1	208.0	3289	2	0	21	6	175	200	2871	65536
669.1	165.5	3780	3	0	20	6	199	206	3330	65536
670.1	245.3	3084	2	0	20	6	180	200	2663	65536
671.1	224.5	3734	2	0	19	6	316	275	3104	65536
672.1	245.3	3891	3	0	20	5	157	229	3464	65536
673.1	213.4	3368	3	0	18	5	198	195	2934	65536
674.1	383.9	1286	1	0	8	2	88	108	1073	65536
675.1	269.6	2645	1	0	9	2	99	124	2402	65536
676.1	202.8	4217	5	0	23	8	248	248	3667	65536
677.1	198.8	3871	4	0	19	6	218	218	3387	65536
678.1	180.2	3219	2	0	57	7	175	211	2754	65536
679.1	158.9	3394	3	0	16	6	240	228	2888	65536
680.1	174.2	3682	3	0	19	6	218	198	3225	65536
681.1	170.1	3198	3	0	20	7	255	218	2681	65536
682.1	220.0	5069	1	0	10	4	98	157	4787	65536
683.1	191.8	4490	2	0	15	5	167	251	4038	65536
684.1	157.2	7290	2	0	13	4	165	169	6925	65536
685.1	97.6	9764	6	0	27	9	273	271	9160	65536
686.1	89.5	10408	13	0	33	6	248	250	9842	65536
687.1	167.9	4400	6	1	21	11	292	616	3420	65536
688.2	180.7	3874	4	0	26	9	246	305	3269	65536
689.2	147.0	3819	4	0	27	7	231	248	3284	65536
690.2	174.8	3023	3	0	20	6	208	212	2559	65536
691.2	209.5	2847	4	0	20	6	229	224	2348	65536
692.2	157.9	3865	4	0	19	6	300	228	3291	65536
693.2	172.4	7249	3	0	22	7	265	263	6675	65536
694.2	136.1	3266	3	0	24	7	225	262	2730	65536
695.2	188.8	4101	8	1	40	20	193	264	3552	65536
696.2	178.0	4645	2	0	47	6	176	261	4137	65536
697.2	175.4	3879	3	0	18	5	198	212	3428	65536
698.2	114.1	3346	3	0	22	6	275	223	2802	65536
699.2	310.4	2084	2	0	13	4	135	137	1785	65536
700.2	316.2	1513	2	0	9	3	98	81	1313	65536
701.2	638.2	1902	1	0	7	1	64	90	1733	65536
702.2	305.6	1680	1	0	10	3	90	114	1455	65536
703.2	358.8	3111	2	0	849	2	58	51	2141	65536
704.2	167.7	4032	3	0	21	6	217	227	3543	65536
705.2	194.1	4768	2	0	19	5	175	268	4285	65536
706.2	174.7	3601	3	0	19	5	190	301	3069	65536
707.2	308.5	2410	3	0	14	4	130	258	1990	65536
708.2	188.9	3873	3	0	25	7	246	298	3279	65536
709.2	500.4	2015	1	0	450	1	45	191	1321	65536
710.2	345.1	1928	1	0	989	2	62	61	805	65536
711.2	265.4	2922	2	0	16	4	146	163	2581	65536
712.2	420.0	2799	1	0	2208	1	46	44	493	65536
713.2	335.3	2132	1	0	1791	1	56	59	218	65536
714.2	346.2	2083	1	0	1725	1	47	55	250	65536
715.2	418.2	2607	1	0	2024	1	40	37	499	65536
716.2	393.5	2088	1	0	1781	1	32	28	242	65536
717.2	395.9	2601	0	0	2271	1	41	36	247	65536
718.2	392.7	2491	2	0	2072	1	53	31	325	65536
719.2	364.9	2487	2	0	1761	6	63	54	591	65536
720.2	398.4	2411	2	0	1904	2	111	86	299	65536
721.2	373.4	2254	0	0	1881	1	56	58	254	65536
722.2	382.1	2416	1	0	1906	1	71	46	384	65536
723.2	199.6	3614	3	0	20	6	260	303	3008	65536
724.2	412.0	2546	0	0	1893	1	40	35	571	65536
725.2	367.2	2870	3	0	1414	2	62	78	1303	65536
726.2	379.3	1903	3	0	837	2	84	71	898	65536
727.2	347.3	2174	1	0	1817	1	40	45	266	65536
728.2	446.8	2218	0	0	1883	1	41	63	226	65536
729.2	378.3	1958	0	0	1547	1	35	30	340	65536
